event_id,user_id,session_id,event_ts,event_type,product_id,price
20533,3682,12853,2024-06-11 16:31:27,view,,
20534,3682,12853,2024-06-11 16:33:27,add_to_cart,104.0,27.22
20535,3682,12854,2024-06-25 15:56:27,view,,
20536,3682,12854,2024-06-25 15:58:27,add_to_cart,123.0,25.76
20537,3682,12855,2024-05-29 18:13:27,view,,
20538,3682,12856,2024-06-15 00:31:27,view,,
20539,3682,12857,2024-06-03 10:32:27,view,,
20540,3682,12858,2024-06-05 17:09:27,view,,
20541,3683,12859,2024-04-07 22:49:31,view,,
20542,3683,12859,2024-04-07 22:51:31,add_to_cart,105.0,22.2
20543,3683,12860,2024-04-15 08:37:31,view,,
20544,3683,12861,2024-04-07 06:23:31,view,,
20545,3683,12862,2024-03-23 14:04:31,view,,
20546,3684,12863,2024-05-04 18:51:48,view,,
20547,3684,12864,2024-05-31 01:01:48,view,,
20548,3684,12865,2024-05-11 18:44:48,view,,
20549,3685,12866,2024-06-11 06:30:32,view,,
20550,3686,12867,2024-02-06 02:22:48,view,,
20551,3686,12868,2024-01-28 08:44:48,view,,
20552,3686,12869,2024-02-05 08:56:48,view,,
20553,3686,12869,2024-02-05 08:58:48,add_to_cart,148.0,23.64
20554,3686,12869,2024-02-05 09:00:48,checkout,148.0,23.64
20555,3686,12870,2024-01-31 04:45:48,view,,
20556,3687,12871,2024-06-06 16:16:31,view,,
20557,3687,12871,2024-06-06 16:18:31,add_to_cart,116.0,72.56
20558,3687,12871,2024-06-06 16:20:31,checkout,116.0,72.56
20559,3687,12871,2024-06-06 16:22:31,purchase,116.0,72.56
20560,3687,12872,2024-06-09 05:31:31,view,,
20561,3688,12873,2024-04-10 02:22:47,view,,
20562,3688,12873,2024-04-10 02:24:47,add_to_cart,169.0,22.41
20563,3688,12874,2024-04-21 10:46:47,view,,
20564,3689,12875,2024-06-25 23:04:29,view,,
20565,3689,12876,2024-06-23 01:42:29,view,,
20566,3690,12877,2024-04-04 12:40:43,view,,
20567,3690,12878,2024-03-10 00:34:43,view,,
20568,3690,12879,2024-03-21 07:34:43,view,,
20569,3691,12880,2024-04-13 06:31:32,view,,
20570,3691,12881,2024-04-13 17:08:32,view,,
20571,3691,12881,2024-04-13 17:10:32,add_to_cart,148.0,29.33
20572,3691,12881,2024-04-13 17:12:32,checkout,148.0,29.33
20573,3691,12882,2024-03-20 19:37:32,view,,
20574,3691,12883,2024-04-10 17:03:32,view,,
20575,3691,12884,2024-03-24 00:30:32,view,,
20576,3692,12885,2024-07-01 07:00:54,view,,
20577,3693,12886,2024-06-24 08:45:24,view,,
20578,3693,12886,2024-06-24 08:47:24,add_to_cart,124.0,19.55
20579,3693,12887,2024-06-22 14:26:24,view,,
20580,3693,12887,2024-06-22 14:28:24,add_to_cart,152.0,27.2
20581,3693,12888,2024-07-05 18:31:24,view,,
20582,3694,12889,2024-07-08 02:02:10,view,,
20583,3694,12890,2024-06-29 13:39:10,view,,
20584,3694,12891,2024-06-28 03:10:10,view,,
20585,3694,12891,2024-06-28 03:12:10,add_to_cart,179.0,22.57
20586,3694,12892,2024-06-12 14:24:10,view,,
20587,3694,12892,2024-06-12 14:26:10,add_to_cart,127.0,21.25
20588,3694,12893,2024-06-23 16:02:10,view,,
20589,3695,12894,2024-03-18 09:24:13,view,,
20590,3696,12895,2024-07-03 23:57:24,view,,
20591,3696,12895,2024-07-03 23:59:24,add_to_cart,161.0,46.37
20592,3697,12896,2024-05-01 20:01:51,view,,
20593,3697,12896,2024-05-01 20:03:51,add_to_cart,165.0,37.04
20594,3697,12896,2024-05-01 20:05:51,checkout,165.0,37.04
20595,3697,12897,2024-05-22 07:46:51,view,,
20596,3697,12898,2024-05-06 00:44:51,view,,
20597,3697,12899,2024-05-16 11:21:51,view,,
20598,3697,12899,2024-05-16 11:23:51,add_to_cart,167.0,25.74
20599,3697,12900,2024-05-04 17:09:51,view,,
20600,3697,12900,2024-05-04 17:11:51,add_to_cart,125.0,10.95
20601,3697,12900,2024-05-04 17:13:51,checkout,125.0,10.95
20602,3697,12901,2024-05-27 01:05:51,view,,
20603,3697,12901,2024-05-27 01:07:51,add_to_cart,109.0,21.62
20604,3698,12902,2024-01-12 17:43:39,view,,
20605,3698,12902,2024-01-12 17:45:39,add_to_cart,128.0,63.18
20606,3698,12903,2024-01-31 16:48:39,view,,
20607,3698,12904,2024-01-19 03:39:39,view,,
20608,3698,12904,2024-01-19 03:41:39,add_to_cart,147.0,22.63
20609,3698,12904,2024-01-19 03:43:39,checkout,147.0,22.63
20610,3698,12904,2024-01-19 03:45:39,purchase,147.0,22.63
20611,3698,12905,2024-01-18 01:32:39,view,,
20612,3698,12906,2024-02-02 12:34:39,view,,
20613,3698,12906,2024-02-02 12:36:39,add_to_cart,126.0,36.09
20614,3698,12907,2024-01-30 04:33:39,view,,
20615,3699,12908,2024-02-19 15:28:21,view,,
20616,3699,12908,2024-02-19 15:30:21,add_to_cart,112.0,40.64
20617,3699,12909,2024-02-26 04:59:21,view,,
20618,3699,12910,2024-02-24 10:32:21,view,,
20619,3699,12910,2024-02-24 10:34:21,add_to_cart,103.0,26.49
20620,3700,12911,2024-01-16 05:37:03,view,,
20621,3700,12911,2024-01-16 05:39:03,add_to_cart,171.0,18.27
20622,3700,12911,2024-01-16 05:41:03,checkout,171.0,18.27
20623,3700,12911,2024-01-16 05:43:03,purchase,171.0,18.27
20624,3700,12912,2024-02-06 04:36:03,view,,
20625,3700,12912,2024-02-06 04:38:03,add_to_cart,107.0,10.46
20626,3700,12913,2024-02-02 01:14:03,view,,
20627,3700,12913,2024-02-02 01:16:03,add_to_cart,109.0,31.17
20628,3700,12913,2024-02-02 01:18:03,checkout,109.0,31.17
20629,3701,12914,2024-03-19 13:11:36,view,,
20630,3701,12915,2024-03-21 14:42:36,view,,
20631,3701,12915,2024-03-21 14:44:36,add_to_cart,116.0,18.45
20632,3701,12915,2024-03-21 14:46:36,checkout,116.0,18.45
20633,3701,12916,2024-04-09 05:09:36,view,,
20634,3701,12916,2024-04-09 05:11:36,add_to_cart,155.0,26.09
20635,3701,12917,2024-04-09 17:27:36,view,,
20636,3701,12917,2024-04-09 17:29:36,add_to_cart,175.0,15.84
20637,3702,12918,2024-04-04 14:35:55,view,,
20638,3702,12918,2024-04-04 14:37:55,add_to_cart,130.0,22.36
20639,3702,12919,2024-04-20 01:01:55,view,,
20640,3702,12920,2024-04-17 21:18:55,view,,
20641,3702,12920,2024-04-17 21:20:55,add_to_cart,137.0,24.82
20642,3702,12920,2024-04-17 21:22:55,checkout,137.0,24.82
20643,3703,12921,2024-05-19 19:51:43,view,,
20644,3703,12922,2024-06-03 01:53:43,view,,
20645,3703,12923,2024-05-18 14:29:43,view,,
20646,3703,12923,2024-05-18 14:31:43,add_to_cart,126.0,26.95
20647,3703,12924,2024-05-21 11:30:43,view,,
20648,3703,12924,2024-05-21 11:32:43,add_to_cart,125.0,16.61
20649,3703,12924,2024-05-21 11:34:43,checkout,125.0,16.61
20650,3703,12924,2024-05-21 11:36:43,purchase,125.0,16.61
20651,3704,12925,2024-03-28 08:21:03,view,,
20652,3704,12925,2024-03-28 08:23:03,add_to_cart,135.0,37.3
20653,3704,12925,2024-03-28 08:25:03,checkout,135.0,37.3
20654,3704,12925,2024-03-28 08:27:03,purchase,135.0,37.3
20655,3704,12926,2024-03-02 17:21:03,view,,
20656,3704,12926,2024-03-02 17:23:03,add_to_cart,123.0,19.91
20657,3704,12926,2024-03-02 17:25:03,checkout,123.0,19.91
20658,3704,12927,2024-03-03 10:19:03,view,,
20659,3704,12927,2024-03-03 10:21:03,add_to_cart,179.0,13.65
20660,3704,12927,2024-03-03 10:23:03,checkout,179.0,13.65
20661,3704,12928,2024-03-14 15:59:03,view,,
20662,3704,12928,2024-03-14 16:01:03,add_to_cart,113.0,23.61
20663,3704,12929,2024-03-15 18:48:03,view,,
20664,3705,12930,2024-05-30 17:43:42,view,,
20665,3705,12930,2024-05-30 17:45:42,add_to_cart,166.0,24.83
20666,3705,12930,2024-05-30 17:47:42,checkout,166.0,24.83
20667,3705,12930,2024-05-30 17:49:42,purchase,166.0,24.83
20668,3705,12931,2024-06-07 21:56:42,view,,
20669,3705,12931,2024-06-07 21:58:42,add_to_cart,107.0,25.95
20670,3706,12932,2024-05-29 00:11:53,view,,
20671,3706,12932,2024-05-29 00:13:53,add_to_cart,108.0,39.52
20672,3706,12933,2024-05-17 18:13:53,view,,
20673,3706,12933,2024-05-17 18:15:53,add_to_cart,133.0,22.58
20674,3706,12934,2024-06-12 21:35:53,view,,
20675,3706,12934,2024-06-12 21:37:53,add_to_cart,105.0,23.53
20676,3706,12934,2024-06-12 21:39:53,checkout,105.0,23.53
20677,3706,12935,2024-06-05 14:12:53,view,,
20678,3706,12935,2024-06-05 14:14:53,add_to_cart,120.0,16.67
20679,3706,12935,2024-06-05 14:16:53,checkout,120.0,16.67
20680,3706,12936,2024-05-28 15:53:53,view,,
20681,3706,12937,2024-05-22 10:59:53,view,,
20682,3706,12937,2024-05-22 11:01:53,add_to_cart,139.0,32.69
20683,3707,12938,2024-05-21 06:08:54,view,,
20684,3707,12939,2024-05-23 08:34:54,view,,
20685,3707,12940,2024-05-08 05:25:54,view,,
20686,3707,12941,2024-05-09 15:09:54,view,,
20687,3707,12942,2024-05-27 05:10:54,view,,
20688,3708,12943,2024-06-13 16:46:11,view,,
20689,3708,12944,2024-05-30 17:50:11,view,,
20690,3708,12945,2024-06-20 07:01:11,view,,
20691,3708,12945,2024-06-20 07:03:11,add_to_cart,105.0,26.17
20692,3709,12946,2024-03-03 03:15:49,view,,
20693,3709,12947,2024-03-03 13:32:49,view,,
20694,3709,12948,2024-03-06 04:15:49,view,,
20695,3710,12949,2024-02-03 11:28:40,view,,
20696,3710,12950,2024-01-31 14:47:40,view,,
20697,3710,12950,2024-01-31 14:49:40,add_to_cart,177.0,21.18
20698,3710,12951,2024-02-08 06:26:40,view,,
20699,3710,12952,2024-02-07 05:15:40,view,,
20700,3711,12953,2024-07-01 10:29:28,view,,
20701,3711,12953,2024-07-01 10:31:28,add_to_cart,154.0,12.6
20702,3711,12953,2024-07-01 10:33:28,checkout,154.0,12.6
20703,3711,12954,2024-06-30 05:49:28,view,,
20704,3711,12954,2024-06-30 05:51:28,add_to_cart,145.0,40.67
20705,3711,12955,2024-06-30 03:18:28,view,,
20706,3711,12955,2024-06-30 03:20:28,add_to_cart,112.0,15.96
20707,3711,12956,2024-06-10 05:28:28,view,,
20708,3711,12957,2024-06-25 16:10:28,view,,
20709,3711,12958,2024-06-09 22:37:28,view,,
20710,3712,12959,2024-02-26 01:36:47,view,,
20711,3713,12960,2024-06-24 06:37:23,view,,
20712,3713,12960,2024-06-24 06:39:23,add_to_cart,137.0,19.95
20713,3713,12960,2024-06-24 06:41:23,checkout,137.0,19.95
20714,3714,12961,2024-07-17 22:58:55,view,,
20715,3714,12961,2024-07-17 23:00:55,add_to_cart,166.0,27.81
20716,3714,12962,2024-06-20 20:43:55,view,,
20717,3714,12963,2024-07-18 22:53:55,view,,
20718,3714,12963,2024-07-18 22:55:55,add_to_cart,130.0,16.14
20719,3714,12964,2024-07-18 06:57:55,view,,
20720,3714,12964,2024-07-18 06:59:55,add_to_cart,154.0,14.55
20721,3714,12965,2024-06-27 05:21:55,view,,
20722,3714,12965,2024-06-27 05:23:55,add_to_cart,146.0,11.67
20723,3715,12966,2024-07-03 21:25:42,view,,
20724,3715,12967,2024-06-25 19:31:42,view,,
20725,3715,12967,2024-06-25 19:33:42,add_to_cart,159.0,31.57
20726,3715,12968,2024-07-07 09:52:42,view,,
20727,3716,12969,2024-05-26 06:46:01,view,,
20728,3716,12969,2024-05-26 06:48:01,add_to_cart,126.0,20.27
20729,3716,12970,2024-05-14 06:37:01,view,,
20730,3717,12971,2024-04-16 04:38:44,view,,
20731,3717,12971,2024-04-16 04:40:44,add_to_cart,117.0,68.34
20732,3717,12972,2024-03-22 22:16:44,view,,
20733,3717,12972,2024-03-22 22:18:44,add_to_cart,146.0,17.32
20734,3717,12973,2024-04-07 20:58:44,view,,
20735,3717,12973,2024-04-07 21:00:44,add_to_cart,161.0,17.77
20736,3717,12973,2024-04-07 21:02:44,checkout,161.0,17.77
20737,3718,12974,2024-03-19 00:42:54,view,,
20738,3719,12975,2024-04-19 09:56:49,view,,
20739,3719,12975,2024-04-19 09:58:49,add_to_cart,161.0,20.13
20740,3720,12976,2024-03-26 04:24:11,view,,
20741,3720,12977,2024-04-03 07:18:11,view,,
20742,3720,12978,2024-04-14 16:49:11,view,,
20743,3720,12979,2024-03-26 01:57:11,view,,
20744,3720,12980,2024-04-11 07:37:11,view,,
20745,3720,12981,2024-04-10 01:47:11,view,,
20746,3720,12981,2024-04-10 01:49:11,add_to_cart,104.0,26.71
20747,3720,12981,2024-04-10 01:51:11,checkout,104.0,26.71
20748,3721,12982,2024-03-13 06:13:00,view,,
20749,3721,12982,2024-03-13 06:15:00,add_to_cart,178.0,20.81
20750,3721,12983,2024-04-04 09:37:00,view,,
20751,3721,12983,2024-04-04 09:39:00,add_to_cart,106.0,30.4
20752,3722,12984,2024-03-21 14:02:50,view,,
20753,3722,12984,2024-03-21 14:04:50,add_to_cart,134.0,17.42
20754,3722,12985,2024-03-29 17:14:50,view,,
20755,3722,12986,2024-03-23 12:04:50,view,,
20756,3722,12987,2024-03-22 04:39:50,view,,
20757,3722,12988,2024-03-26 18:06:50,view,,
20758,3722,12988,2024-03-26 18:08:50,add_to_cart,174.0,15.13
20759,3722,12989,2024-04-12 18:24:50,view,,
20760,3723,12990,2024-05-13 08:52:08,view,,
20761,3723,12990,2024-05-13 08:54:08,add_to_cart,167.0,13.07
20762,3723,12991,2024-04-26 11:48:08,view,,
20763,3723,12992,2024-05-04 23:59:08,view,,
20764,3723,12993,2024-05-01 16:04:08,view,,
20765,3724,12994,2024-05-28 09:50:18,view,,
20766,3724,12994,2024-05-28 09:52:18,add_to_cart,173.0,11.27
20767,3724,12995,2024-06-11 15:44:18,view,,
20768,3724,12996,2024-06-10 10:37:18,view,,
20769,3724,12996,2024-06-10 10:39:18,add_to_cart,166.0,20.46
20770,3725,12997,2024-02-19 08:07:25,view,,
20771,3725,12998,2024-02-14 16:23:25,view,,
20772,3725,12999,2024-02-27 19:19:25,view,,
20773,3725,13000,2024-02-25 05:40:25,view,,
20774,3725,13001,2024-02-16 12:30:25,view,,
20775,3725,13001,2024-02-16 12:32:25,add_to_cart,164.0,22.08
20776,3725,13002,2024-02-25 08:48:25,view,,
20777,3725,13002,2024-02-25 08:50:25,add_to_cart,117.0,19.67
20778,3726,13003,2024-05-26 06:26:27,view,,
20779,3727,13004,2024-06-09 05:59:12,view,,
20780,3727,13005,2024-06-10 04:28:12,view,,
20781,3727,13006,2024-05-25 19:33:12,view,,
20782,3727,13006,2024-05-25 19:35:12,add_to_cart,135.0,37.91
20783,3727,13006,2024-05-25 19:37:12,checkout,135.0,37.91
20784,3727,13007,2024-05-24 17:12:12,view,,
20785,3727,13007,2024-05-24 17:14:12,add_to_cart,170.0,37.71
20786,3727,13008,2024-06-10 23:39:12,view,,
20787,3727,13009,2024-05-28 05:57:12,view,,
20788,3727,13009,2024-05-28 05:59:12,add_to_cart,158.0,21.82
20789,3728,13010,2024-06-23 22:30:45,view,,
20790,3728,13011,2024-06-11 16:28:45,view,,
20791,3728,13012,2024-06-06 19:28:45,view,,
20792,3728,13013,2024-05-31 09:30:45,view,,
20793,3728,13013,2024-05-31 09:32:45,add_to_cart,118.0,13.09
20794,3729,13014,2024-03-01 18:56:30,view,,
20795,3729,13014,2024-03-01 18:58:30,add_to_cart,116.0,20.12
20796,3729,13014,2024-03-01 19:00:30,checkout,116.0,20.12
20797,3729,13015,2024-03-16 00:08:30,view,,
20798,3729,13015,2024-03-16 00:10:30,add_to_cart,163.0,19.89
20799,3729,13015,2024-03-16 00:12:30,checkout,163.0,19.89
20800,3729,13015,2024-03-16 00:14:30,purchase,163.0,19.89
20801,3729,13016,2024-03-12 05:55:30,view,,
20802,3729,13016,2024-03-12 05:57:30,add_to_cart,162.0,19.49
20803,3729,13017,2024-03-21 23:43:30,view,,
20804,3729,13018,2024-03-01 22:00:30,view,,
20805,3729,13019,2024-03-04 02:55:30,view,,
20806,3729,13019,2024-03-04 02:57:30,add_to_cart,146.0,19.22
20807,3729,13019,2024-03-04 02:59:30,checkout,146.0,19.22
20808,3730,13020,2024-05-30 12:12:49,view,,
20809,3730,13020,2024-05-30 12:14:49,add_to_cart,146.0,19.52
20810,3730,13021,2024-05-23 07:35:49,view,,
20811,3730,13021,2024-05-23 07:37:49,add_to_cart,116.0,21.43
20812,3730,13022,2024-05-07 20:37:49,view,,
20813,3730,13023,2024-05-03 13:27:49,view,,
20814,3730,13024,2024-05-30 14:25:49,view,,
20815,3731,13025,2024-07-01 14:42:23,view,,
20816,3731,13025,2024-07-01 14:44:23,add_to_cart,118.0,19.64
20817,3731,13026,2024-06-24 03:21:23,view,,
20818,3731,13027,2024-06-30 03:57:23,view,,
20819,3731,13027,2024-06-30 03:59:23,add_to_cart,121.0,26.39
20820,3731,13027,2024-06-30 04:01:23,checkout,121.0,26.39
20821,3731,13028,2024-06-16 04:40:23,view,,
20822,3731,13029,2024-07-08 12:05:23,view,,
20823,3731,13030,2024-07-02 01:48:23,view,,
20824,3732,13031,2024-05-12 23:54:10,view,,
20825,3732,13032,2024-06-07 02:44:10,view,,
20826,3732,13032,2024-06-07 02:46:10,add_to_cart,126.0,27.83
20827,3732,13033,2024-05-26 21:26:10,view,,
20828,3732,13033,2024-05-26 21:28:10,add_to_cart,158.0,17.84
20829,3732,13034,2024-05-13 12:51:10,view,,
20830,3732,13035,2024-05-14 02:41:10,view,,
20831,3732,13036,2024-05-29 05:27:10,view,,
20832,3732,13036,2024-05-29 05:29:10,add_to_cart,135.0,38.28
20833,3733,13037,2024-03-11 22:37:24,view,,
20834,3733,13038,2024-03-06 13:21:24,view,,
20835,3733,13039,2024-02-24 23:31:24,view,,
20836,3733,13039,2024-02-24 23:33:24,add_to_cart,120.0,17.41
20837,3733,13040,2024-03-02 17:57:24,view,,
20838,3733,13040,2024-03-02 17:59:24,add_to_cart,102.0,13.93
20839,3733,13041,2024-02-23 22:01:24,view,,
20840,3733,13041,2024-02-23 22:03:24,add_to_cart,115.0,28.03
20841,3733,13042,2024-03-18 06:24:24,view,,
20842,3734,13043,2024-01-26 09:15:18,view,,
20843,3734,13043,2024-01-26 09:17:18,add_to_cart,133.0,18.43
20844,3735,13044,2024-02-09 18:39:10,view,,
20845,3735,13044,2024-02-09 18:41:10,add_to_cart,173.0,27.45
20846,3735,13044,2024-02-09 18:43:10,checkout,173.0,27.45
20847,3735,13044,2024-02-09 18:45:10,purchase,173.0,27.45
20848,3735,13045,2024-02-04 10:42:10,view,,
20849,3735,13045,2024-02-04 10:44:10,add_to_cart,148.0,10.58
20850,3735,13045,2024-02-04 10:46:10,checkout,148.0,10.58
20851,3735,13046,2024-02-05 15:23:10,view,,
20852,3735,13046,2024-02-05 15:25:10,add_to_cart,159.0,39.94
20853,3735,13046,2024-02-05 15:27:10,checkout,159.0,39.94
20854,3735,13046,2024-02-05 15:29:10,purchase,159.0,39.94
20855,3736,13047,2024-05-05 07:29:52,view,,
20856,3736,13048,2024-05-20 14:41:52,view,,
20857,3736,13048,2024-05-20 14:43:52,add_to_cart,103.0,31.04
20858,3736,13049,2024-05-16 14:21:52,view,,
20859,3736,13050,2024-05-02 13:47:52,view,,
20860,3736,13051,2024-05-13 03:44:52,view,,
20861,3736,13051,2024-05-13 03:46:52,add_to_cart,140.0,14.51
20862,3736,13052,2024-05-25 04:48:52,view,,
20863,3736,13052,2024-05-25 04:50:52,add_to_cart,147.0,14.62
20864,3737,13053,2024-06-15 10:55:28,view,,
20865,3737,13054,2024-06-25 07:02:28,view,,
20866,3737,13054,2024-06-25 07:04:28,add_to_cart,101.0,44.05
20867,3737,13055,2024-06-08 16:55:28,view,,
20868,3737,13056,2024-05-28 00:20:28,view,,
20869,3737,13056,2024-05-28 00:22:28,add_to_cart,123.0,18.95
20870,3737,13057,2024-05-30 12:20:28,view,,
20871,3737,13057,2024-05-30 12:22:28,add_to_cart,106.0,18.32
20872,3738,13058,2024-06-06 19:50:11,view,,
20873,3739,13059,2024-07-23 21:59:35,view,,
20874,3739,13059,2024-07-23 22:01:35,add_to_cart,103.0,11.1
20875,3739,13059,2024-07-23 22:03:35,checkout,103.0,11.1
20876,3739,13060,2024-07-02 05:17:35,view,,
20877,3739,13061,2024-07-19 21:59:35,view,,
20878,3739,13062,2024-07-05 20:16:35,view,,
20879,3739,13062,2024-07-05 20:18:35,add_to_cart,156.0,21.7
20880,3740,13063,2024-02-04 10:13:34,view,,
20881,3740,13064,2024-01-10 04:29:34,view,,
20882,3740,13064,2024-01-10 04:31:34,add_to_cart,166.0,22.65
20883,3740,13065,2024-01-19 02:12:34,view,,
20884,3740,13065,2024-01-19 02:14:34,add_to_cart,133.0,31.51
20885,3741,13066,2024-05-24 22:23:15,view,,
20886,3741,13066,2024-05-24 22:25:15,add_to_cart,168.0,15.03
20887,3741,13067,2024-05-07 00:47:15,view,,
20888,3741,13068,2024-05-16 22:45:15,view,,
20889,3741,13068,2024-05-16 22:47:15,add_to_cart,125.0,14.41
20890,3741,13068,2024-05-16 22:49:15,checkout,125.0,14.41
20891,3741,13068,2024-05-16 22:51:15,purchase,125.0,14.41
20892,3741,13069,2024-05-07 06:06:15,view,,
20893,3741,13070,2024-05-10 05:20:15,view,,
20894,3741,13070,2024-05-10 05:22:15,add_to_cart,144.0,28.73
20895,3741,13070,2024-05-10 05:24:15,checkout,144.0,28.73
20896,3742,13071,2024-03-03 00:09:26,view,,
20897,3743,13072,2024-02-19 18:51:17,view,,
20898,3743,13072,2024-02-19 18:53:17,add_to_cart,171.0,34.9
20899,3743,13073,2024-03-15 03:09:17,view,,
20900,3743,13074,2024-03-07 07:05:17,view,,
20901,3743,13074,2024-03-07 07:07:17,add_to_cart,160.0,14.16
20902,3743,13075,2024-02-24 04:09:17,view,,
20903,3743,13075,2024-02-24 04:11:17,add_to_cart,149.0,35.82
20904,3744,13076,2024-06-24 17:22:15,view,,
20905,3744,13077,2024-06-17 08:30:15,view,,
20906,3744,13078,2024-06-25 09:50:15,view,,
20907,3744,13078,2024-06-25 09:52:15,add_to_cart,102.0,24.86
20908,3744,13079,2024-06-25 23:13:15,view,,
20909,3744,13079,2024-06-25 23:15:15,add_to_cart,157.0,35.95
20910,3744,13080,2024-06-08 13:25:15,view,,
20911,3745,13081,2024-06-17 18:40:44,view,,
20912,3745,13082,2024-05-29 11:09:44,view,,
20913,3745,13083,2024-06-05 05:05:44,view,,
20914,3745,13083,2024-06-05 05:07:44,add_to_cart,180.0,23.94
20915,3746,13084,2024-05-29 09:39:12,view,,
20916,3746,13084,2024-05-29 09:41:12,add_to_cart,106.0,10.15
20917,3746,13085,2024-05-22 19:24:12,view,,
20918,3746,13086,2024-05-26 05:19:12,view,,
20919,3746,13087,2024-05-02 06:19:12,view,,
20920,3746,13087,2024-05-02 06:21:12,add_to_cart,128.0,23.26
20921,3747,13088,2024-05-22 12:31:11,view,,
20922,3748,13089,2024-04-05 20:17:02,view,,
20923,3748,13089,2024-04-05 20:19:02,add_to_cart,180.0,35.55
20924,3748,13089,2024-04-05 20:21:02,checkout,180.0,35.55
20925,3748,13090,2024-04-02 17:38:02,view,,
20926,3748,13091,2024-04-23 08:50:02,view,,
20927,3748,13092,2024-04-09 23:45:02,view,,
20928,3748,13093,2024-04-11 15:42:02,view,,
20929,3748,13094,2024-04-06 03:10:02,view,,
20930,3749,13095,2024-06-17 19:06:55,view,,
20931,3749,13096,2024-06-22 11:37:55,view,,
20932,3749,13097,2024-07-07 18:50:55,view,,
20933,3749,13097,2024-07-07 18:52:55,add_to_cart,144.0,17.94
20934,3749,13098,2024-06-20 18:01:55,view,,
20935,3750,13099,2024-03-11 19:23:12,view,,
20936,3751,13100,2024-03-24 09:06:45,view,,
20937,3751,13100,2024-03-24 09:08:45,add_to_cart,135.0,21.42
20938,3751,13100,2024-03-24 09:10:45,checkout,135.0,21.42
20939,3751,13101,2024-03-29 04:33:45,view,,
20940,3751,13101,2024-03-29 04:35:45,add_to_cart,157.0,23.07
20941,3752,13102,2024-04-14 04:42:05,view,,
20942,3752,13103,2024-04-11 13:16:05,view,,
20943,3753,13104,2024-02-23 10:39:25,view,,
20944,3753,13104,2024-02-23 10:41:25,add_to_cart,160.0,8.89
20945,3753,13104,2024-02-23 10:43:25,checkout,160.0,8.89
20946,3753,13105,2024-03-05 09:59:25,view,,
20947,3753,13106,2024-03-19 20:14:25,view,,
20948,3753,13106,2024-03-19 20:16:25,add_to_cart,175.0,44.03
20949,3753,13107,2024-03-06 23:16:25,view,,
20950,3753,13108,2024-03-16 03:47:25,view,,
20951,3753,13108,2024-03-16 03:49:25,add_to_cart,180.0,17.89
20952,3753,13109,2024-03-14 09:06:25,view,,
20953,3754,13110,2024-02-20 16:06:45,view,,
20954,3754,13111,2024-02-23 11:21:45,view,,
20955,3755,13112,2024-04-06 05:54:07,view,,
20956,3755,13113,2024-04-07 06:26:07,view,,
20957,3755,13114,2024-04-10 05:29:07,view,,
20958,3755,13115,2024-04-01 23:01:07,view,,
20959,3755,13116,2024-04-06 10:25:07,view,,
20960,3755,13116,2024-04-06 10:27:07,add_to_cart,146.0,29.28
20961,3756,13117,2024-06-24 13:35:47,view,,
20962,3756,13117,2024-06-24 13:37:47,add_to_cart,166.0,23.8
20963,3756,13118,2024-06-16 05:21:47,view,,
20964,3756,13118,2024-06-16 05:23:47,add_to_cart,167.0,38.1
20965,3756,13118,2024-06-16 05:25:47,checkout,167.0,38.1
20966,3757,13119,2024-05-10 09:51:19,view,,
20967,3757,13119,2024-05-10 09:53:19,add_to_cart,166.0,28.28
20968,3757,13120,2024-04-27 13:39:19,view,,
20969,3757,13120,2024-04-27 13:41:19,add_to_cart,143.0,22.6
20970,3757,13121,2024-04-25 06:26:19,view,,
20971,3757,13121,2024-04-25 06:28:19,add_to_cart,123.0,17.94
20972,3757,13122,2024-04-17 17:56:19,view,,
20973,3757,13122,2024-04-17 17:58:19,add_to_cart,137.0,32.44
20974,3757,13123,2024-04-25 10:33:19,view,,
20975,3757,13123,2024-04-25 10:35:19,add_to_cart,117.0,12.73
20976,3758,13124,2024-05-06 11:11:44,view,,
20977,3758,13125,2024-05-10 05:08:44,view,,
20978,3758,13125,2024-05-10 05:10:44,add_to_cart,158.0,30.76
20979,3758,13126,2024-05-21 09:33:44,view,,
20980,3758,13127,2024-05-30 22:41:44,view,,
20981,3758,13128,2024-05-04 22:20:44,view,,
20982,3758,13128,2024-05-04 22:22:44,add_to_cart,158.0,16.7
20983,3759,13129,2024-01-31 06:15:28,view,,
20984,3759,13130,2024-01-21 18:53:28,view,,
20985,3759,13131,2024-01-17 22:41:28,view,,
20986,3759,13131,2024-01-17 22:43:28,add_to_cart,112.0,38.03
20987,3759,13131,2024-01-17 22:45:28,checkout,112.0,38.03
20988,3759,13131,2024-01-17 22:47:28,purchase,112.0,38.03
20989,3759,13132,2024-01-18 05:17:28,view,,
20990,3759,13133,2024-01-08 09:07:28,view,,
20991,3759,13133,2024-01-08 09:09:28,add_to_cart,166.0,25.96
20992,3760,13134,2024-04-23 14:16:18,view,,
20993,3760,13134,2024-04-23 14:18:18,add_to_cart,164.0,30.74
20994,3760,13135,2024-05-09 09:37:18,view,,
20995,3760,13135,2024-05-09 09:39:18,add_to_cart,151.0,25.25
20996,3761,13136,2024-01-29 16:42:22,view,,
20997,3762,13137,2024-04-23 18:47:42,view,,
20998,3762,13138,2024-04-28 04:54:42,view,,
