user_id,experiment_name,variant,assigned_ts
3778,checkout_redesign,control,2024-03-28 22:17:44
3779,checkout_redesign,variant,2024-05-14 05:38:36
3780,checkout_redesign,control,2024-03-05 23:28:23
3781,checkout_redesign,control,2024-04-11 11:01:58
3782,checkout_redesign,variant,2024-05-30 02:54:40
3783,checkout_redesign,variant,2024-04-22 23:57:33
3784,checkout_redesign,control,2024-04-26 16:59:27
3785,checkout_redesign,variant,2024-03-30 17:25:17
3786,checkout_redesign,variant,2024-01-12 03:20:32
3787,checkout_redesign,variant,2024-06-13 11:06:06
3788,checkout_redesign,variant,2024-01-05 07:29:22
3789,checkout_redesign,variant,2024-01-26 22:15:20
3790,checkout_redesign,control,2024-03-31 00:16:03
3791,checkout_redesign,variant,2024-03-09 15:21:24
3792,checkout_redesign,control,2024-06-03 10:11:12
3793,checkout_redesign,variant,2024-04-17 23:51:10
3794,checkout_redesign,variant,2024-06-13 09:47:14
3795,checkout_redesign,variant,2024-04-04 11:02:23
3796,checkout_redesign,variant,2024-04-13 04:43:16
3797,checkout_redesign,variant,2024-03-21 01:49:33
3798,checkout_redesign,variant,2024-01-18 13:45:29
3799,checkout_redesign,variant,2024-04-13 00:21:23
3800,checkout_redesign,variant,2024-06-01 21:56:45
3801,checkout_redesign,control,2024-06-19 21:12:12
3802,checkout_redesign,variant,2024-03-15 16:16:38
3803,checkout_redesign,control,2024-01-06 15:03:32
3804,checkout_redesign,variant,2024-01-25 11:22:34
3805,checkout_redesign,variant,2024-06-28 04:42:43
3806,checkout_redesign,variant,2024-04-26 03:31:49
3807,checkout_redesign,control,2024-04-17 06:47:25
3808,checkout_redesign,variant,2024-04-08 04:33:36
3809,checkout_redesign,control,2024-04-11 14:26:35
3810,checkout_redesign,control,2024-01-04 03:38:37
3811,checkout_redesign,variant,2024-01-12 20:57:39
3812,checkout_redesign,control,2024-06-18 04:29:03
3813,checkout_redesign,control,2024-05-09 21:22:18
3814,checkout_redesign,control,2024-06-17 15:23:48
3815,checkout_redesign,control,2024-05-14 01:19:55
3816,checkout_redesign,control,2024-03-09 05:03:30
3817,checkout_redesign,control,2024-01-15 17:07:22
3818,checkout_redesign,control,2024-04-08 02:50:13
3819,checkout_redesign,variant,2024-02-11 03:05:18
3820,checkout_redesign,control,2024-02-09 15:49:55
3821,checkout_redesign,variant,2024-02-28 12:43:27
3822,checkout_redesign,control,2024-01-02 10:58:41
3823,checkout_redesign,control,2024-06-09 08:35:40
3824,checkout_redesign,variant,2024-01-01 15:14:16
3825,checkout_redesign,variant,2024-03-11 03:39:35
3826,checkout_redesign,variant,2024-05-17 11:16:07
3827,checkout_redesign,variant,2024-05-10 07:11:13
3828,checkout_redesign,control,2024-03-08 20:08:20
3829,checkout_redesign,variant,2024-05-06 07:42:00
3830,checkout_redesign,variant,2024-02-25 18:56:47
3831,checkout_redesign,variant,2024-03-02 12:58:44
3832,checkout_redesign,variant,2024-04-12 06:25:19
3833,checkout_redesign,control,2024-03-17 08:19:42
3834,checkout_redesign,variant,2024-02-25 21:54:40
3835,checkout_redesign,control,2024-05-10 05:50:50
3836,checkout_redesign,variant,2024-05-26 06:12:11
3837,checkout_redesign,control,2024-03-26 06:27:30
3838,checkout_redesign,variant,2024-03-25 03:24:04
3839,checkout_redesign,control,2024-06-16 07:02:46
3840,checkout_redesign,control,2024-05-15 05:05:13
3841,checkout_redesign,control,2024-02-17 23:07:16
3842,checkout_redesign,control,2024-03-04 05:17:26
3843,checkout_redesign,variant,2024-04-10 10:38:23
3844,checkout_redesign,variant,2024-01-26 02:13:51
3845,checkout_redesign,control,2024-04-12 21:41:51
3846,checkout_redesign,variant,2024-01-18 19:11:20
3847,checkout_redesign,variant,2024-02-06 18:18:08
3848,checkout_redesign,control,2024-06-29 11:27:29
3849,checkout_redesign,variant,2024-02-21 04:08:00
3850,checkout_redesign,control,2024-04-21 10:47:55
3851,checkout_redesign,variant,2024-06-14 01:28:14
3852,checkout_redesign,variant,2024-02-18 10:06:44
3853,checkout_redesign,variant,2024-02-05 00:16:40
3854,checkout_redesign,control,2024-02-11 05:11:22
3855,checkout_redesign,variant,2024-02-06 18:06:16
3856,checkout_redesign,control,2024-05-05 11:09:28
3857,checkout_redesign,variant,2024-03-22 06:16:25
3858,checkout_redesign,control,2024-02-05 07:48:06
3859,checkout_redesign,variant,2024-02-06 19:42:31
3860,checkout_redesign,variant,2024-01-20 07:50:34
3861,checkout_redesign,control,2024-02-06 09:49:50
3862,checkout_redesign,variant,2024-03-29 11:41:56
3863,checkout_redesign,control,2024-06-27 06:58:28
3864,checkout_redesign,control,2024-03-14 19:06:44
3865,checkout_redesign,variant,2024-04-03 23:03:53
3866,checkout_redesign,control,2024-01-11 02:06:00
3867,checkout_redesign,variant,2024-05-08 10:54:49
3868,checkout_redesign,control,2024-03-16 05:04:31
3869,checkout_redesign,control,2024-02-07 06:50:14
3870,checkout_redesign,control,2024-03-09 01:13:12
3871,checkout_redesign,variant,2024-03-25 17:17:10
3872,checkout_redesign,variant,2024-04-06 11:12:55
3873,checkout_redesign,control,2024-03-02 23:26:34
3874,checkout_redesign,variant,2024-03-31 04:27:37
3875,checkout_redesign,variant,2024-05-22 00:22:40
3876,checkout_redesign,control,2024-02-23 02:02:43
3877,checkout_redesign,control,2024-04-27 00:23:11
3878,checkout_redesign,variant,2024-06-22 01:45:57
3879,checkout_redesign,control,2024-02-05 17:53:10
3880,checkout_redesign,control,2024-05-08 05:42:47
3881,checkout_redesign,control,2024-01-28 09:20:57
3882,checkout_redesign,variant,2024-06-21 23:36:06
3883,checkout_redesign,control,2024-02-29 05:07:34
3884,checkout_redesign,control,2024-05-11 19:43:56
3885,checkout_redesign,control,2024-06-29 11:03:57
3886,checkout_redesign,variant,2024-06-01 07:27:09
3887,checkout_redesign,variant,2024-01-26 06:06:16
3888,checkout_redesign,control,2024-04-11 17:42:55
3889,checkout_redesign,control,2024-05-22 23:58:53
3890,checkout_redesign,variant,2024-06-20 15:50:23
3891,checkout_redesign,control,2024-02-28 13:53:34
3892,checkout_redesign,control,2024-01-26 15:35:12
3893,checkout_redesign,control,2024-05-03 05:20:18
3894,checkout_redesign,control,2024-01-13 03:48:47
3895,checkout_redesign,variant,2024-03-30 16:51:37
3896,checkout_redesign,variant,2024-06-15 13:16:49
3897,checkout_redesign,control,2024-06-09 16:06:12
3898,checkout_redesign,variant,2024-05-21 00:39:54
3899,checkout_redesign,control,2024-04-14 23:38:28
3900,checkout_redesign,control,2024-03-05 18:29:56
3901,checkout_redesign,control,2024-04-16 16:40:54
3902,checkout_redesign,variant,2024-01-01 12:36:26
3903,checkout_redesign,variant,2024-06-27 00:41:46
3904,checkout_redesign,control,2024-04-08 18:35:56
3905,checkout_redesign,control,2024-06-24 08:27:49
3906,checkout_redesign,control,2024-01-31 18:38:44
3907,checkout_redesign,control,2024-04-03 11:40:19
3908,checkout_redesign,variant,2024-02-15 12:06:54
3909,checkout_redesign,control,2024-02-16 15:07:20
3910,checkout_redesign,control,2024-01-29 18:47:19
3911,checkout_redesign,control,2024-06-10 11:45:10
3912,checkout_redesign,control,2024-02-05 09:03:33
3913,checkout_redesign,control,2024-04-30 15:11:24
3914,checkout_redesign,variant,2024-04-30 00:34:36
3915,checkout_redesign,variant,2024-02-14 05:34:08
3916,checkout_redesign,variant,2024-05-24 18:13:09
3917,checkout_redesign,control,2024-04-02 00:31:31
3918,checkout_redesign,variant,2024-01-01 06:53:49
3919,checkout_redesign,variant,2024-03-15 09:53:00
3920,checkout_redesign,variant,2024-02-24 12:35:06
3921,checkout_redesign,variant,2024-06-29 16:58:38
3922,checkout_redesign,variant,2024-06-26 08:39:39
3923,checkout_redesign,control,2024-03-19 05:35:05
3924,checkout_redesign,variant,2024-06-19 22:46:13
3925,checkout_redesign,control,2024-01-07 21:30:19
3926,checkout_redesign,variant,2024-05-11 20:59:12
3927,checkout_redesign,variant,2024-03-23 23:32:41
3928,checkout_redesign,control,2024-06-13 20:55:11
3929,checkout_redesign,variant,2024-06-20 03:42:33
3930,checkout_redesign,variant,2024-02-10 18:38:51
3931,checkout_redesign,control,2024-05-26 11:55:11
3932,checkout_redesign,control,2024-05-11 02:35:46
3933,checkout_redesign,control,2024-03-02 03:45:16
3934,checkout_redesign,control,2024-06-18 03:33:53
3935,checkout_redesign,variant,2024-01-08 16:50:52
3936,checkout_redesign,variant,2024-04-07 22:16:24
3937,checkout_redesign,variant,2024-04-23 23:10:25
3938,checkout_redesign,control,2024-03-31 21:39:00
3939,checkout_redesign,variant,2024-04-13 16:16:40
3940,checkout_redesign,control,2024-03-03 10:18:40
3941,checkout_redesign,variant,2024-03-11 23:09:32
3942,checkout_redesign,control,2024-03-11 03:02:40
3943,checkout_redesign,variant,2024-01-16 10:55:11
3944,checkout_redesign,control,2024-03-31 06:24:56
3945,checkout_redesign,control,2024-01-25 20:29:54
3946,checkout_redesign,control,2024-03-04 03:57:56
3947,checkout_redesign,variant,2024-05-12 21:54:55
3948,checkout_redesign,variant,2024-06-09 06:39:19
3949,checkout_redesign,control,2024-01-05 14:54:55
3950,checkout_redesign,variant,2024-02-06 01:24:59
3951,checkout_redesign,control,2024-03-02 12:22:14
3952,checkout_redesign,variant,2024-01-09 08:38:51
3953,checkout_redesign,control,2024-04-23 22:27:48
3954,checkout_redesign,variant,2024-03-10 06:30:49
3955,checkout_redesign,variant,2024-03-25 10:10:27
3956,checkout_redesign,control,2024-01-30 16:30:38
3957,checkout_redesign,variant,2024-05-31 14:49:55
3958,checkout_redesign,control,2024-05-12 04:39:18
3959,checkout_redesign,control,2024-02-06 05:44:41
3960,checkout_redesign,control,2024-02-11 04:51:14
3961,checkout_redesign,control,2024-06-25 04:40:41
3962,checkout_redesign,control,2024-05-17 09:53:52
3963,checkout_redesign,variant,2024-02-24 21:06:41
3964,checkout_redesign,control,2024-05-02 00:07:40
3965,checkout_redesign,control,2024-03-18 00:59:23
3966,checkout_redesign,variant,2024-05-23 22:47:12
3967,checkout_redesign,control,2024-06-12 22:49:55
3968,checkout_redesign,variant,2024-03-09 07:19:39
3969,checkout_redesign,variant,2024-03-13 03:54:34
3970,checkout_redesign,control,2024-04-21 15:38:10
3971,checkout_redesign,control,2024-06-16 19:16:56
3972,checkout_redesign,control,2024-04-02 00:45:37
3973,checkout_redesign,control,2024-01-06 02:19:33
3974,checkout_redesign,variant,2024-04-17 11:35:58
3975,checkout_redesign,control,2024-06-10 00:57:29
3976,checkout_redesign,variant,2024-06-04 14:30:50
3977,checkout_redesign,variant,2024-03-21 19:48:54
3978,checkout_redesign,variant,2024-04-22 23:29:29
3979,checkout_redesign,variant,2024-01-12 07:24:28
3980,checkout_redesign,variant,2024-02-16 02:26:30
3981,checkout_redesign,variant,2024-01-18 05:00:31
3982,checkout_redesign,control,2024-06-07 14:32:51
3983,checkout_redesign,variant,2024-04-02 10:47:10
3984,checkout_redesign,variant,2024-05-21 05:25:25
3985,checkout_redesign,variant,2024-01-14 07:38:31
3986,checkout_redesign,control,2024-05-09 15:49:29
3987,checkout_redesign,variant,2024-05-12 08:29:53
3988,checkout_redesign,control,2024-01-14 17:49:12
3989,checkout_redesign,variant,2024-03-03 05:16:31
3990,checkout_redesign,variant,2024-06-19 09:16:59
3991,checkout_redesign,variant,2024-01-29 16:08:34
3992,checkout_redesign,variant,2024-02-27 16:05:39
3993,checkout_redesign,control,2024-01-29 21:41:41
3994,checkout_redesign,control,2024-05-14 12:07:14
3995,checkout_redesign,variant,2024-04-01 20:24:10
3996,checkout_redesign,control,2024-01-11 01:35:49
3997,checkout_redesign,variant,2024-05-04 08:43:38
3998,checkout_redesign,control,2024-01-12 07:33:59
3999,checkout_redesign,control,2024-03-01 19:02:10
4000,checkout_redesign,variant,2024-03-27 01:45:19
4001,checkout_redesign,variant,2024-01-25 18:58:31
4002,checkout_redesign,control,2024-06-07 13:27:53
4003,checkout_redesign,variant,2024-01-21 22:17:38
4004,checkout_redesign,variant,2024-01-11 07:56:08
4005,checkout_redesign,control,2024-05-17 04:19:55
4006,checkout_redesign,control,2024-05-27 04:11:20
4007,checkout_redesign,control,2024-02-26 00:59:56
4008,checkout_redesign,variant,2024-01-08 01:44:45
4009,checkout_redesign,variant,2024-01-24 01:13:45
4010,checkout_redesign,variant,2024-01-26 17:58:44
4011,checkout_redesign,control,2024-04-26 09:38:38
4012,checkout_redesign,control,2024-06-06 07:18:28
4013,checkout_redesign,control,2024-02-20 08:44:11
4014,checkout_redesign,control,2024-02-26 02:46:23
4015,checkout_redesign,control,2024-04-17 22:33:35
4016,checkout_redesign,control,2024-05-26 08:01:04
4017,checkout_redesign,control,2024-04-07 19:46:46
4018,checkout_redesign,variant,2024-01-14 10:21:04
4019,checkout_redesign,variant,2024-06-14 00:42:45
4020,checkout_redesign,control,2024-06-24 05:13:32
4021,checkout_redesign,variant,2024-01-01 20:33:36
4022,checkout_redesign,variant,2024-06-11 18:49:56
4023,checkout_redesign,variant,2024-01-25 14:09:30
4024,checkout_redesign,control,2024-04-22 17:23:23
4025,checkout_redesign,variant,2024-03-04 21:07:38
4026,checkout_redesign,variant,2024-02-02 23:34:22
4027,checkout_redesign,variant,2024-04-16 04:55:17
4028,checkout_redesign,control,2024-02-22 02:01:17
4029,checkout_redesign,control,2024-05-30 08:40:38
4030,checkout_redesign,variant,2024-03-19 00:36:21
4031,checkout_redesign,control,2024-04-29 05:26:50
4032,checkout_redesign,variant,2024-02-22 13:32:27
4033,checkout_redesign,variant,2024-02-10 18:41:54
4034,checkout_redesign,control,2024-05-23 02:56:02
4035,checkout_redesign,control,2024-02-20 15:06:34
4036,checkout_redesign,control,2024-02-17 18:52:03
4037,checkout_redesign,variant,2024-01-04 01:47:09
4038,checkout_redesign,variant,2024-02-17 22:12:53
4039,checkout_redesign,control,2024-05-24 07:29:35
4040,checkout_redesign,variant,2024-02-13 10:54:28
4041,checkout_redesign,variant,2024-02-12 19:33:18
4042,checkout_redesign,variant,2024-05-16 00:30:01
4043,checkout_redesign,control,2024-03-11 07:19:33
4044,checkout_redesign,variant,2024-03-21 22:41:11
4045,checkout_redesign,variant,2024-04-22 23:57:04
4046,checkout_redesign,variant,2024-02-07 09:50:26
4047,checkout_redesign,control,2024-01-18 13:09:43
4048,checkout_redesign,control,2024-04-18 03:17:38
4049,checkout_redesign,variant,2024-05-09 01:40:47
4050,checkout_redesign,variant,2024-02-08 22:18:34
4051,checkout_redesign,variant,2024-06-03 11:54:21
4052,checkout_redesign,control,2024-02-03 16:42:27
4053,checkout_redesign,control,2024-06-15 09:43:15
4054,checkout_redesign,variant,2024-04-07 04:32:41
4055,checkout_redesign,control,2024-03-19 08:34:08
4056,checkout_redesign,control,2024-01-05 11:33:10
4057,checkout_redesign,control,2024-04-12 04:12:48
4058,checkout_redesign,variant,2024-04-01 21:54:53
4059,checkout_redesign,control,2024-06-20 04:03:36
4060,checkout_redesign,control,2024-05-15 14:33:09
4061,checkout_redesign,control,2024-05-10 08:28:53
4062,checkout_redesign,control,2024-05-19 15:30:13
4063,checkout_redesign,variant,2024-04-22 10:11:15
4064,checkout_redesign,variant,2024-06-12 18:25:49
4065,checkout_redesign,variant,2024-03-25 17:34:31
4066,checkout_redesign,variant,2024-04-25 19:42:47
4067,checkout_redesign,control,2024-06-08 17:50:12
4068,checkout_redesign,variant,2024-01-11 01:24:59
4069,checkout_redesign,variant,2024-01-31 05:40:28
4070,checkout_redesign,variant,2024-05-17 09:41:57
4071,checkout_redesign,variant,2024-03-26 03:34:16
4072,checkout_redesign,variant,2024-01-21 14:10:39
4073,checkout_redesign,control,2024-02-27 11:09:40
4074,checkout_redesign,variant,2024-04-05 10:36:14
4075,checkout_redesign,variant,2024-04-09 14:31:44
4076,checkout_redesign,control,2024-06-29 00:14:21
4077,checkout_redesign,variant,2024-01-23 10:36:15
4078,checkout_redesign,control,2024-05-29 15:35:29
4079,checkout_redesign,variant,2024-06-27 18:36:07
4080,checkout_redesign,variant,2024-06-04 09:25:37
4081,checkout_redesign,control,2024-04-08 16:54:01
4082,checkout_redesign,variant,2024-03-23 05:24:26
4083,checkout_redesign,control,2024-02-06 19:08:19
4084,checkout_redesign,control,2024-04-08 16:15:57
4085,checkout_redesign,control,2024-03-15 13:17:20
4086,checkout_redesign,variant,2024-02-10 15:41:48
4087,checkout_redesign,control,2024-06-06 23:30:04
4088,checkout_redesign,variant,2024-04-25 08:45:53
4089,checkout_redesign,variant,2024-05-20 13:38:24
4090,checkout_redesign,control,2024-06-15 06:23:31
4091,checkout_redesign,control,2024-04-22 21:31:53
4092,checkout_redesign,variant,2024-01-29 22:13:46
4093,checkout_redesign,variant,2024-06-19 01:59:42
4094,checkout_redesign,variant,2024-05-10 13:12:31
4095,checkout_redesign,control,2024-05-23 04:38:56
4096,checkout_redesign,variant,2024-03-15 20:50:08
4097,checkout_redesign,variant,2024-01-26 04:34:56
4098,checkout_redesign,control,2024-04-11 09:48:58
4099,checkout_redesign,variant,2024-05-24 08:30:11
4100,checkout_redesign,control,2024-02-01 02:04:32
4101,checkout_redesign,variant,2024-05-06 10:18:54
4102,checkout_redesign,variant,2024-01-09 11:55:36
4103,checkout_redesign,variant,2024-03-11 04:23:28
4104,checkout_redesign,variant,2024-01-19 13:10:40
4105,checkout_redesign,control,2024-04-24 23:13:02
4106,checkout_redesign,variant,2024-02-29 17:31:30
4107,checkout_redesign,control,2024-01-04 21:02:58
4108,checkout_redesign,control,2024-02-24 09:35:36
4109,checkout_redesign,variant,2024-01-01 01:16:44
4110,checkout_redesign,variant,2024-05-16 18:56:25
4111,checkout_redesign,variant,2024-03-09 00:17:39
4112,checkout_redesign,control,2024-02-29 14:24:01
4113,checkout_redesign,variant,2024-03-14 11:12:17
4114,checkout_redesign,variant,2024-03-06 06:17:13
4115,checkout_redesign,control,2024-05-04 06:18:54
4116,checkout_redesign,variant,2024-03-15 11:10:40
4117,checkout_redesign,variant,2024-01-29 09:43:15
4118,checkout_redesign,control,2024-05-18 18:54:30
4119,checkout_redesign,control,2024-02-15 03:14:20
4120,checkout_redesign,control,2024-03-29 16:39:52
4121,checkout_redesign,variant,2024-03-16 14:23:32
4122,checkout_redesign,variant,2024-03-13 00:11:05
4123,checkout_redesign,control,2024-04-01 09:14:59
4124,checkout_redesign,variant,2024-04-09 06:04:51
4125,checkout_redesign,variant,2024-01-27 14:40:44
4126,checkout_redesign,variant,2024-06-12 10:47:37
4127,checkout_redesign,variant,2024-03-28 18:52:28
4128,checkout_redesign,control,2024-02-29 15:34:30
4129,checkout_redesign,control,2024-02-19 20:44:18
4130,checkout_redesign,variant,2024-03-26 15:25:51
4131,checkout_redesign,variant,2024-06-02 15:57:01
4132,checkout_redesign,control,2024-06-03 17:57:48
4133,checkout_redesign,variant,2024-01-07 22:36:29
4134,checkout_redesign,control,2024-06-07 13:36:57
4135,checkout_redesign,control,2024-04-03 06:53:18
4136,checkout_redesign,control,2024-05-03 14:30:26
4137,checkout_redesign,control,2024-06-16 01:42:34
4138,checkout_redesign,control,2024-03-08 11:29:10
4139,checkout_redesign,control,2024-02-23 08:37:32
4140,checkout_redesign,variant,2024-02-14 10:17:05
4141,checkout_redesign,control,2024-05-23 05:56:14
4142,checkout_redesign,control,2024-01-31 06:07:16
4143,checkout_redesign,variant,2024-03-14 02:01:49
4144,checkout_redesign,variant,2024-01-30 03:08:25
4145,checkout_redesign,control,2024-01-05 16:39:50
4146,checkout_redesign,control,2024-02-03 13:12:23
4147,checkout_redesign,control,2024-06-22 22:42:35
4148,checkout_redesign,variant,2024-05-13 01:50:11
4149,checkout_redesign,variant,2024-05-25 21:36:22
4150,checkout_redesign,variant,2024-05-31 12:24:08
4151,checkout_redesign,control,2024-05-13 10:24:56
4152,checkout_redesign,control,2024-05-06 10:59:31
4153,checkout_redesign,variant,2024-06-29 13:18:49
4154,checkout_redesign,control,2024-01-20 23:40:52
4155,checkout_redesign,control,2024-05-19 00:29:43
4156,checkout_redesign,variant,2024-03-28 10:44:42
4157,checkout_redesign,control,2024-05-16 05:16:13
4158,checkout_redesign,control,2024-03-29 04:52:18
4159,checkout_redesign,variant,2024-02-08 21:32:35
4160,checkout_redesign,control,2024-04-18 03:23:55
4161,checkout_redesign,variant,2024-01-25 22:02:49
4162,checkout_redesign,control,2024-06-12 10:20:01
4163,checkout_redesign,variant,2024-03-18 08:06:30
4164,checkout_redesign,control,2024-03-27 11:04:50
4165,checkout_redesign,variant,2024-02-13 19:47:59
4166,checkout_redesign,variant,2024-02-26 02:34:27
4167,checkout_redesign,control,2024-04-25 21:11:06
4168,checkout_redesign,variant,2024-05-26 09:00:07
4169,checkout_redesign,control,2024-03-09 10:35:00
4170,checkout_redesign,control,2024-04-17 04:22:21
4171,checkout_redesign,variant,2024-01-20 23:21:07
4172,checkout_redesign,control,2024-02-08 21:32:03
4173,checkout_redesign,control,2024-05-17 08:36:25
4174,checkout_redesign,variant,2024-04-18 09:23:03
4175,checkout_redesign,control,2024-05-29 14:08:18
4176,checkout_redesign,variant,2024-05-07 04:11:55
4177,checkout_redesign,control,2024-06-24 18:26:33
4178,checkout_redesign,variant,2024-01-04 12:39:16
4179,checkout_redesign,control,2024-01-26 00:10:11
4180,checkout_redesign,control,2024-04-20 12:50:14
4181,checkout_redesign,variant,2024-04-22 02:34:46
4182,checkout_redesign,variant,2024-01-26 07:25:27
4183,checkout_redesign,variant,2024-05-22 07:25:10
4184,checkout_redesign,variant,2024-04-29 09:49:59
4185,checkout_redesign,variant,2024-06-03 16:04:39
4186,checkout_redesign,control,2024-02-21 14:47:12
4187,checkout_redesign,control,2024-06-13 23:24:13
4188,checkout_redesign,variant,2024-04-30 17:28:17
4189,checkout_redesign,control,2024-03-28 00:39:54
4190,checkout_redesign,variant,2024-04-28 01:48:31
4191,checkout_redesign,variant,2024-03-17 23:44:18
4192,checkout_redesign,control,2024-06-28 10:04:55
4193,checkout_redesign,variant,2024-03-02 03:03:00
4194,checkout_redesign,control,2024-01-14 20:50:04
4195,checkout_redesign,control,2024-05-21 21:34:03
4196,checkout_redesign,variant,2024-06-11 23:37:51
4197,checkout_redesign,variant,2024-01-09 11:55:09
4198,checkout_redesign,control,2024-05-28 18:37:58
4199,checkout_redesign,variant,2024-06-26 11:14:10
4200,checkout_redesign,variant,2024-04-28 04:44:35
4201,checkout_redesign,control,2024-06-11 07:27:19
4202,checkout_redesign,control,2024-04-25 23:41:07
4203,checkout_redesign,variant,2024-05-08 22:39:10
4204,checkout_redesign,control,2024-02-15 03:18:51
4205,checkout_redesign,control,2024-01-22 05:44:52
4206,checkout_redesign,variant,2024-01-22 19:37:29
4207,checkout_redesign,control,2024-02-13 02:55:05
4208,checkout_redesign,variant,2024-03-19 16:21:33
4209,checkout_redesign,control,2024-06-11 15:01:33
4210,checkout_redesign,variant,2024-01-20 00:24:41
4211,checkout_redesign,control,2024-01-15 12:35:29
4212,checkout_redesign,control,2024-06-18 04:30:53
4213,checkout_redesign,variant,2024-06-09 00:28:30
4214,checkout_redesign,variant,2024-05-10 05:10:14
4215,checkout_redesign,variant,2024-01-27 23:49:29
4216,checkout_redesign,variant,2024-05-30 13:45:07
4217,checkout_redesign,control,2024-02-26 14:22:16
4218,checkout_redesign,control,2024-05-16 16:31:54
4219,checkout_redesign,variant,2024-05-30 06:39:30
4220,checkout_redesign,control,2024-06-28 04:13:36
4221,checkout_redesign,variant,2024-05-09 11:45:14
4222,checkout_redesign,variant,2024-04-02 21:39:03
4223,checkout_redesign,control,2024-04-01 16:52:25
4224,checkout_redesign,variant,2024-04-24 22:22:18
4225,checkout_redesign,variant,2024-01-20 18:07:13
4226,checkout_redesign,control,2024-05-28 07:18:15
4227,checkout_redesign,control,2024-01-09 09:18:00
4228,checkout_redesign,variant,2024-05-13 19:01:10
4229,checkout_redesign,control,2024-01-05 04:24:49
4230,checkout_redesign,control,2024-06-18 16:21:14
4231,checkout_redesign,variant,2024-05-19 01:29:30
4232,checkout_redesign,control,2024-06-13 05:11:35
4233,checkout_redesign,control,2024-04-25 23:43:18
4234,checkout_redesign,variant,2024-03-31 20:26:12
4235,checkout_redesign,control,2024-04-25 11:50:32
4236,checkout_redesign,variant,2024-03-22 12:01:54
4237,checkout_redesign,variant,2024-05-19 12:41:19
4238,checkout_redesign,control,2024-04-18 16:51:04
4239,checkout_redesign,variant,2024-04-03 10:00:54
4240,checkout_redesign,variant,2024-03-31 21:29:23
4241,checkout_redesign,control,2024-02-16 12:17:16
4242,checkout_redesign,control,2024-05-13 01:47:04
4243,checkout_redesign,control,2024-06-21 11:42:10
4244,checkout_redesign,control,2024-01-13 10:25:33
4245,checkout_redesign,control,2024-02-27 05:48:00
4246,checkout_redesign,control,2024-02-08 14:13:38
4247,checkout_redesign,variant,2024-02-25 09:03:31
4248,checkout_redesign,control,2024-04-29 07:01:47
4249,checkout_redesign,control,2024-01-27 11:17:40
4250,checkout_redesign,control,2024-06-08 02:04:43
4251,checkout_redesign,control,2024-06-25 17:36:24
4252,checkout_redesign,variant,2024-04-11 08:04:23
4253,checkout_redesign,control,2024-05-26 15:45:29
4254,checkout_redesign,variant,2024-03-29 22:26:09
4255,checkout_redesign,control,2024-03-16 03:24:01
4256,checkout_redesign,control,2024-05-30 09:21:33
4257,checkout_redesign,variant,2024-06-01 21:33:52
4258,checkout_redesign,variant,2024-05-14 22:49:31
4259,checkout_redesign,variant,2024-03-26 20:55:09
4260,checkout_redesign,control,2024-06-19 01:43:22
4261,checkout_redesign,control,2024-02-27 13:02:16
4262,checkout_redesign,control,2024-05-21 19:15:26
4263,checkout_redesign,control,2024-04-27 05:43:39
4264,checkout_redesign,control,2024-03-15 14:31:45
4265,checkout_redesign,variant,2024-01-16 14:53:18
4266,checkout_redesign,variant,2024-01-12 07:07:12
4267,checkout_redesign,variant,2024-05-28 13:22:59
4268,checkout_redesign,control,2024-02-26 07:55:41
4269,checkout_redesign,variant,2024-03-20 14:19:29
4270,checkout_redesign,control,2024-05-21 05:48:29
4271,checkout_redesign,control,2024-03-08 22:50:31
4272,checkout_redesign,control,2024-05-23 00:03:14
4273,checkout_redesign,control,2024-06-16 09:54:17
4274,checkout_redesign,control,2024-06-21 09:17:02
4275,checkout_redesign,control,2024-05-14 21:28:09
4276,checkout_redesign,control,2024-03-19 08:28:21
4277,checkout_redesign,variant,2024-04-21 03:02:25
4278,checkout_redesign,variant,2024-01-20 14:23:47
4279,checkout_redesign,variant,2024-06-17 03:53:21
4280,checkout_redesign,variant,2024-05-10 13:31:52
4281,checkout_redesign,control,2024-01-10 07:38:13
4282,checkout_redesign,control,2024-06-16 09:48:36
4283,checkout_redesign,control,2024-05-28 09:35:36
4284,checkout_redesign,variant,2024-02-17 23:25:50
4285,checkout_redesign,variant,2024-05-07 16:54:45
4286,checkout_redesign,variant,2024-05-18 22:57:04
4287,checkout_redesign,variant,2024-02-23 18:57:45
4288,checkout_redesign,variant,2024-05-21 09:26:08
4289,checkout_redesign,variant,2024-04-19 20:24:01
4290,checkout_redesign,control,2024-05-17 19:36:36
4291,checkout_redesign,control,2024-04-09 05:10:11
4292,checkout_redesign,variant,2024-04-30 18:41:30
4293,checkout_redesign,variant,2024-01-31 16:45:49
4294,checkout_redesign,variant,2024-03-21 14:33:13
4295,checkout_redesign,variant,2024-06-25 22:22:57
4296,checkout_redesign,control,2024-04-29 12:06:06
4297,checkout_redesign,control,2024-01-01 13:05:51
4298,checkout_redesign,control,2024-06-16 12:17:08
4299,checkout_redesign,control,2024-01-05 18:27:09
4300,checkout_redesign,variant,2024-02-15 06:17:19
4301,checkout_redesign,variant,2024-05-04 08:50:57
4302,checkout_redesign,variant,2024-03-14 19:12:57
4303,checkout_redesign,variant,2024-05-04 15:01:35
4304,checkout_redesign,control,2024-01-14 16:14:55
